order_id,customer_id,product_id,quantity,order_date
1808,739,86,6,2025-09-14
1809,239,37,9,2025-01-11
1810,199,60,1,2025-06-30
1811,612,56,2,2025-06-15
1812,787,13,9,2025-04-21
1813,331,81,10,2025-01-24
1814,432,67,2,2025-09-06
1815,830,68,7,2025-04-22
1816,398,23,4,2025-04-21
1817,501,40,4,2025-09-07
1818,872,23,4,2025-01-12
1819,559,17,6,2025-02-25
1820,613,84,1,2025-07-27
1821,468,45,5,2025-06-01
1822,81,67,8,2025-01-12
1823,929,85,5,2025-01-10
1824,375,41,9,2025-03-29
1825,922,68,8,2025-06-12
1826,949,5,2,2025-03-31
1827,224,40,4,2025-08-14
1828,301,85,3,2025-08-03
1829,605,50,1,2025-05-02
1830,366,66,9,2025-07-21
1831,332,49,4,2025-04-11
1832,555,94,1,2025-04-18
1833,889,97,2,2025-04-24
1834,782,18,5,2025-05-07
1835,468,87,7,2025-04-13
1836,388,22,9,2025-04-12
1837,840,24,8,2025-07-01
1838,772,14,3,2025-08-03
1839,702,52,7,2025-01-26
1840,482,74,1,2025-03-08
1841,489,33,4,2025-08-13
1842,144,89,7,2025-05-24
1843,193,79,10,2025-08-15
1844,989,7,6,2025-04-19
1845,180,87,6,2025-07-12
1846,776,18,10,2025-03-26
1847,589,44,8,2025-04-06
1848,164,33,7,2025-02-03
1849,904,11,10,2025-09-08
1850,807,36,3,2025-01-14
1851,526,84,10,2025-09-03
1852,286,47,8,2025-09-17
1853,382,45,4,2025-08-30
1854,374,47,7,2025-01-15
1855,284,10,5,2025-06-25
1856,716,15,8,2025-09-08
1857,97,94,4,2025-03-18
1858,58,17,8,2025-02-28
1859,809,18,1,2025-05-20
1860,60,49,5,2025-07-08
1861,221,68,3,2025-03-18
1862,337,83,2,2025-04-03
1863,249,94,7,2025-03-17
1864,740,48,1,2025-07-09
1865,440,86,4,2025-01-04
1866,706,43,4,2025-02-09
1867,554,43,2,2025-06-24
1868,807,19,2,2025-04-13
1869,803,72,9,2025-03-03
1870,72,6,9,2025-05-26
1871,463,17,4,2025-06-25
1872,898,47,2,2025-06-23
1873,800,90,3,2025-06-23
1874,480,58,6,2025-06-21
1875,392,96,7,2025-01-15
1876,642,31,5,2025-07-29
1877,739,71,8,2025-08-09
1878,12,84,8,2025-06-15
1879,489,18,10,2025-01-18
1880,123,60,9,2025-07-03
1881,91,99,6,2025-08-07
1882,546,90,3,2025-08-23
1883,129,6,2,2025-02-12
1884,753,30,3,2025-04-12
1885,44,7,4,2025-04-07
1886,118,70,8,2025-06-16
1887,762,16,8,2025-05-02
1888,212,78,5,2025-04-10
1889,652,55,1,2025-02-16
1890,216,21,8,2025-07-04
1891,75,22,5,2025-03-18
1892,255,15,3,2025-03-24
1893,890,59,1,2025-02-24
1894,81,85,4,2025-01-11
1895,324,6,10,2025-03-04
1896,923,13,4,2025-03-14
1897,489,21,5,2025-07-02
1898,360,51,4,2025-02-19
1899,808,8,6,2025-09-14
1900,30,64,5,2025-07-24
1901,627,47,9,2025-07-09
1902,116,32,8,2025-06-17
1903,848,18,2,2025-07-19
1904,709,93,4,2025-02-22
1905,967,38,1,2025-02-08
1906,584,29,3,2025-08-28
1907,573,90,4,2025-04-06
1908,104,34,9,2025-05-05
1909,788,78,1,2025-08-25
1910,929,53,1,2025-05-13
1911,874,58,8,2025-08-15
1912,549,33,8,2025-08-16
1913,748,92,10,2025-06-09
1914,291,69,10,2025-06-12
1915,250,34,7,2025-05-17
1916,82,39,9,2025-07-11
1917,46,32,4,2025-07-19
1918,365,31,6,2025-08-31
1919,518,18,2,2025-08-13
1920,613,62,4,2025-04-06
1921,619,10,2,2025-02-02
1922,934,52,6,2025-07-30
1923,875,7,4,2025-08-03
1924,745,18,1,2025-06-23
1925,959,8,10,2025-04-12
1926,480,15,10,2025-06-22
1927,569,48,7,2025-02-24
1928,209,45,2,2025-06-25
1929,715,64,4,2025-08-06
1930,246,34,5,2025-07-28
1931,718,48,1,2025-03-06
1932,797,27,4,2025-05-28
1933,292,11,5,2025-05-01
1934,377,97,10,2025-04-04
1935,417,60,7,2025-07-19
1936,496,100,9,2025-07-05
1937,435,80,10,2025-01-02
1938,145,2,6,2025-06-10
1939,606,64,1,2025-01-17
1940,103,94,7,2025-03-03
1941,717,81,1,2025-04-28
1942,553,15,3,2025-03-18
1943,777,30,5,2025-07-07
1944,153,54,5,2025-01-12
1945,611,43,4,2025-08-03
1946,471,42,1,2025-06-16
1947,27,38,4,2025-02-19
1948,291,100,1,2025-08-06
1949,196,60,8,2025-05-03
1950,851,100,10,2025-04-09
1951,220,24,5,2025-07-08
1952,874,14,1,2025-01-09
1953,20,17,9,2025-08-10
1954,238,61,4,2025-08-25
1955,706,41,5,2025-07-23
1956,206,72,5,2025-01-19
1957,54,54,7,2025-05-02
1958,934,82,6,2025-06-14
1959,2,32,1,2025-05-06
1960,402,96,10,2025-02-23
1961,784,7,3,2025-05-01
1962,22,96,5,2025-04-24
1963,354,33,7,2025-07-09
1964,980,46,4,2025-01-02
1965,6,25,8,2025-07-09
1966,773,23,5,2025-01-10
1967,812,90,1,2025-03-25
1968,815,73,5,2025-03-19
1969,967,31,1,2025-03-04
1970,161,29,2,2025-03-06
1971,289,47,1,2025-01-03
1972,16,71,6,2025-04-11
1973,507,23,2,2025-07-01
1974,93,17,3,2025-04-20
1975,629,56,8,2025-03-10
1976,739,24,6,2025-06-16
1977,856,80,6,2025-04-06
1978,78,16,3,2025-07-11
1979,171,71,7,2025-04-21
1980,532,44,5,2025-05-03
1981,948,29,7,2025-02-06
1982,318,100,4,2025-06-11
1983,188,37,2,2025-09-11
1984,866,28,9,2025-06-10
1985,552,80,10,2025-04-03
1986,1,69,1,2025-05-12
1987,939,49,3,2025-06-13
1988,553,26,4,2025-05-05
1989,424,76,5,2025-08-23
1990,860,8,5,2025-02-12
1991,52,40,3,2025-08-25
1992,764,78,2,2025-09-16
1993,981,7,9,2025-01-20
1994,967,72,9,2025-03-17
1995,394,52,2,2025-04-20
1996,460,86,8,2025-04-13
1997,602,88,9,2025-07-17
1998,299,88,9,2025-01-14
1999,299,9,4,2025-06-01
2000,115,88,7,2025-09-13
2001,650,92,8,2025-06-12
2002,697,19,5,2025-09-13
2003,159,85,5,2025-06-24
2004,130,37,3,2025-02-21
2005,240,72,7,2025-05-02
2006,676,73,10,2025-02-04
2007,308,41,2,2025-08-21
2008,201,51,2,2025-01-09
2009,558,35,9,2025-09-12
2010,589,88,3,2025-07-09
2011,194,57,6,2025-07-17
2012,728,42,4,2025-02-25
2013,611,88,4,2025-05-26
2014,878,43,10,2025-03-18
2015,23,40,6,2025-05-27
2016,97,69,6,2025-07-02
2017,335,92,6,2025-09-01
2018,938,86,8,2025-02-27
2019,853,8,6,2025-06-03
2020,266,78,5,2025-05-08
2021,293,59,7,2025-02-01
2022,176,8,7,2025-04-08
2023,564,91,4,2025-05-15
2024,17,53,7,2025-08-06
2025,977,21,2,2025-06-27
2026,207,4,6,2025-04-12
2027,118,77,10,2025-03-07
2028,8,55,6,2025-03-04
2029,295,41,6,2025-01-14
2030,541,81,7,2025-01-03
2031,681,34,7,2025-03-20
2032,174,5,3,2025-07-22
2033,997,52,3,2025-05-05
2034,112,23,3,2025-03-20
2035,346,40,10,2025-08-23
2036,106,65,3,2025-06-20
2037,496,9,2,2025-04-24
2038,607,66,3,2025-01-05
2039,343,75,6,2025-02-03
2040,987,3,8,2025-05-14
2041,893,30,9,2025-03-15
2042,537,66,9,2025-04-20
2043,442,37,6,2025-02-08
2044,797,68,4,2025-06-25
2045,607,25,8,2025-08-24
2046,777,68,9,2025-06-01
2047,141,15,10,2025-01-03
2048,932,99,9,2025-04-24
2049,904,67,1,2025-06-17
2050,492,99,6,2025-09-06
2051,151,2,6,2025-08-31
2052,273,54,2,2025-07-02
2053,827,33,9,2025-09-17
2054,158,71,2,2025-03-10
2055,984,45,10,2025-09-05
2056,134,68,2,2025-04-20
2057,850,77,9,2025-03-07
2058,346,3,7,2025-07-22
2059,746,100,7,2025-04-24
2060,209,42,7,2025-07-07
2061,616,15,1,2025-03-25
2062,441,67,6,2025-02-18
2063,288,19,8,2025-01-05
2064,692,79,10,2025-08-27
2065,486,95,5,2025-07-18
2066,836,97,3,2025-05-19
2067,738,23,6,2025-03-28
2068,674,28,9,2025-05-26
2069,545,49,9,2025-04-05
2070,949,99,4,2025-08-17
2071,903,85,6,2025-01-25
2072,569,58,8,2025-02-20
2073,145,43,2,2025-07-31
2074,788,34,9,2025-03-17
2075,320,10,9,2025-02-06
2076,959,84,8,2025-09-09
2077,867,5,8,2025-07-08
2078,161,32,7,2025-08-19
2079,551,66,9,2025-09-06
2080,537,31,7,2025-02-24
2081,346,63,6,2025-08-14
2082,251,90,10,2025-04-06
2083,744,5,10,2025-06-08
2084,93,96,4,2025-01-15
2085,809,31,5,2025-07-08
2086,568,67,4,2025-01-28
2087,506,26,10,2025-05-19
2088,948,68,6,2025-05-25
2089,958,46,10,2025-07-08
2090,114,21,7,2025-07-09
2091,755,7,6,2025-09-03
2092,493,72,7,2025-07-24
2093,160,47,3,2025-09-01
2094,703,57,5,2025-01-09
2095,536,38,3,2025-06-23
2096,599,41,7,2025-04-04
2097,539,16,7,2025-09-02
2098,418,9,9,2025-02-22
2099,543,67,7,2025-07-27
2100,522,46,8,2025-01-05
2101,419,24,2,2025-04-12
2102,130,43,6,2025-06-04
2103,309,66,4,2025-04-15
2104,701,78,3,2025-06-06
2105,118,34,9,2025-07-19
2106,17,36,9,2025-02-10
2107,896,32,9,2025-04-29
2108,422,49,8,2025-02-14
2109,631,100,10,2025-06-28
2110,330,32,1,2025-07-22
2111,817,78,10,2025-03-25
2112,786,19,8,2025-04-03
2113,693,31,7,2025-03-06
2114,315,36,4,2025-03-22
2115,674,47,1,2025-05-18
2116,843,46,6,2025-09-18
2117,315,18,2,2025-06-08
2118,244,10,9,2025-05-07
2119,395,54,5,2025-04-26
2120,230,48,8,2025-04-08
2121,876,75,3,2025-05-30
2122,110,74,3,2025-04-19
2123,221,60,8,2025-01-28
2124,335,95,2,2025-02-25
2125,273,26,6,2025-08-11
2126,365,67,4,2025-09-09
2127,958,35,7,2025-08-28
2128,102,82,1,2025-03-18
2129,665,12,7,2025-07-23
2130,16,91,4,2025-06-07
2131,586,9,6,2025-06-08
2132,392,5,1,2025-07-26
2133,734,65,4,2025-08-14
2134,976,24,4,2025-01-18
2135,397,4,4,2025-07-12
2136,931,64,3,2025-04-01
2137,801,27,10,2025-05-26
2138,952,59,7,2025-06-08
2139,430,40,7,2025-03-01
2140,927,26,4,2025-03-23
2141,868,24,3,2025-02-02
2142,331,55,1,2025-04-29
2143,768,95,7,2025-08-21
2144,765,91,4,2025-01-31
2145,989,26,1,2025-01-14
2146,169,98,4,2025-01-16
2147,670,49,6,2025-04-20
2148,969,25,7,2025-09-09
2149,908,2,6,2025-02-13
2150,247,95,3,2025-04-02
2151,292,46,10,2025-08-19
2152,616,70,1,2025-07-25
2153,528,77,8,2025-07-14
2154,76,27,2,2025-07-09
2155,371,54,6,2025-03-01
2156,70,83,5,2025-06-10
2157,483,56,8,2025-02-12
2158,186,99,2,2025-09-12
2159,756,80,9,2025-04-15
2160,312,10,1,2025-04-07
2161,147,88,1,2025-01-11
2162,825,52,8,2025-01-14
2163,810,55,4,2025-06-23
2164,318,4,9,2025-02-02
2165,592,13,3,2025-04-19
2166,630,2,7,2025-04-01
2167,134,65,6,2025-06-20
2168,582,18,8,2025-04-02
2169,282,61,5,2025-05-16
2170,479,92,3,2025-04-25
2171,584,20,6,2025-03-09
2172,920,11,2,2025-02-19
2173,967,12,3,2025-06-18
2174,318,31,4,2025-03-29
2175,59,45,9,2025-01-10
2176,237,3,5,2025-04-20
2177,330,8,9,2025-06-24
2178,167,31,4,2025-02-16
2179,949,53,2,2025-08-29
2180,339,21,1,2025-01-01
2181,218,56,3,2025-06-30
2182,30,50,4,2025-05-09
2183,494,28,1,2025-07-21
2184,614,99,2,2025-08-11
2185,691,45,6,2025-08-16
2186,159,17,2,2025-03-24
2187,619,84,8,2025-06-22
2188,994,31,2,2025-02-13
2189,3,73,8,2025-08-20
2190,83,1,4,2025-08-04
2191,402,50,4,2025-08-21
2192,658,96,7,2025-02-18
2193,104,65,10,2025-07-08
2194,592,40,10,2025-08-07
2195,983,62,9,2025-03-29
2196,804,55,10,2025-05-19
2197,2,52,7,2025-06-15
2198,868,88,3,2025-08-25
2199,337,45,1,2025-03-07
2200,28,62,6,2025-02-06
2201,657,24,8,2025-03-18
2202,928,23,9,2025-02-15
2203,360,78,6,2025-08-06
2204,926,48,10,2025-07-09
2205,96,86,7,2025-06-19
2206,709,90,9,2025-07-06
2207,59,47,6,2025-02-07
2208,815,70,3,2025-02-12
2209,715,10,2,2025-04-07
2210,531,74,3,2025-08-25
2211,469,26,3,2025-07-01
2212,913,20,8,2025-06-28
2213,218,39,3,2025-05-19
2214,321,16,5,2025-08-04
2215,249,11,9,2025-05-11
2216,166,82,8,2025-07-04
2217,372,6,1,2025-09-06
2218,727,27,3,2025-05-05
2219,18,43,3,2025-03-03
2220,43,33,3,2025-04-14
2221,434,21,1,2025-06-23
2222,493,47,2,2025-05-20
2223,418,21,8,2025-07-04
2224,706,47,6,2025-02-03
2225,556,62,1,2025-05-09
2226,812,78,9,2025-02-08
2227,534,39,4,2025-01-16
2228,599,13,1,2025-05-07
2229,28,28,9,2025-07-18
2230,252,20,2,2025-08-24
2231,774,78,7,2025-09-04
2232,311,42,10,2025-08-07
2233,536,69,10,2025-05-09
2234,186,36,2,2025-05-13
2235,409,33,5,2025-08-06
2236,732,19,5,2025-06-04
2237,412,88,1,2025-05-09
2238,62,50,2,2025-03-12
2239,265,47,2,2025-08-07
2240,855,25,8,2025-09-03
2241,708,23,6,2025-09-06
2242,725,18,1,2025-06-12
2243,606,8,3,2025-07-04
2244,654,94,2,2025-04-17
2245,635,71,7,2025-01-16
2246,861,36,3,2025-01-03
2247,833,11,4,2025-01-17
2248,78,48,6,2025-01-01
2249,726,17,10,2025-05-22
2250,352,82,10,2025-05-29
2251,701,16,5,2025-07-04
2252,266,100,10,2025-04-21
2253,998,98,3,2025-05-25
2254,49,52,1,2025-03-28
2255,216,28,7,2025-01-26
2256,245,65,3,2025-06-25
2257,569,89,10,2025-05-03
2258,62,54,3,2025-04-22
2259,739,31,8,2025-06-09
2260,404,29,4,2025-08-06
2261,423,12,7,2025-07-05
2262,984,12,4,2025-08-25
2263,290,60,6,2025-02-12
2264,548,57,8,2025-03-14
2265,29,71,9,2025-01-04
2266,935,97,1,2025-03-21
2267,957,22,3,2025-02-12
2268,258,88,8,2025-05-09
2269,186,68,5,2025-02-23
2270,623,74,6,2025-05-18
2271,886,78,2,2025-04-15
2272,594,51,2,2025-03-29
2273,250,33,1,2025-05-11
2274,586,39,5,2025-09-04
2275,672,8,8,2025-04-24
2276,744,83,7,2025-06-04
2277,36,71,2,2025-01-29
2278,471,30,7,2025-08-15
2279,414,24,7,2025-06-08
2280,788,59,9,2025-02-09
2281,630,10,8,2025-05-14
2282,137,53,10,2025-05-20
2283,891,15,9,2025-04-13
2284,940,13,3,2025-07-24
2285,202,88,6,2025-03-17
2286,441,90,7,2025-09-08
2287,998,32,4,2025-03-02
2288,250,64,9,2025-06-30
2289,657,54,7,2025-03-06
2290,626,28,10,2025-03-01
2291,950,54,6,2025-06-04
2292,297,62,6,2025-07-13
2293,631,47,7,2025-01-07
2294,198,95,1,2025-03-22
2295,150,40,3,2025-09-03
2296,796,4,2,2025-01-25
2297,877,14,1,2025-09-01
2298,202,44,4,2025-01-07
2299,80,35,10,2025-01-16
2300,25,43,5,2025-05-31
2301,871,45,6,2025-03-11
2302,415,23,1,2025-07-24
2303,216,82,1,2025-09-01
2304,860,49,2,2025-05-02
2305,747,68,8,2025-08-10
2306,410,27,7,2025-06-12
2307,774,83,6,2025-02-28
2308,866,92,9,2025-07-13
2309,593,31,2,2025-08-28
2310,827,28,1,2025-07-22
2311,945,17,4,2025-06-04
2312,773,4,5,2025-05-29
2313,435,39,8,2025-09-18
2314,799,38,3,2025-07-08
2315,786,19,5,2025-08-24
2316,863,21,10,2025-09-10
2317,808,37,9,2025-04-01
2318,510,8,3,2025-03-20
2319,624,34,8,2025-03-09
2320,245,70,3,2025-01-09
2321,631,50,5,2025-01-05
2322,191,81,6,2025-04-10
2323,964,10,6,2025-07-28
2324,626,98,2,2025-03-17
2325,494,11,1,2025-06-25
2326,14,29,6,2025-03-25
2327,759,67,10,2025-06-08
2328,857,34,1,2025-01-03
2329,964,4,6,2025-01-08
2330,832,10,4,2025-04-15
2331,53,22,7,2025-01-20
2332,544,51,1,2025-05-16
2333,308,39,1,2025-01-17
2334,842,58,7,2025-06-03
2335,62,75,3,2025-06-20
2336,124,11,9,2025-07-22
2337,526,15,10,2025-08-23
2338,706,24,1,2025-05-28
2339,162,26,7,2025-02-24
2340,377,9,3,2025-05-05
2341,270,21,1,2025-01-29
2342,1000,83,4,2025-05-13
2343,889,68,8,2025-02-27
2344,277,73,10,2025-09-06
2345,767,17,1,2025-05-10
2346,786,68,6,2025-03-25
2347,366,80,7,2025-09-01
2348,320,21,5,2025-02-02
2349,423,58,4,2025-02-23
2350,412,47,2,2025-01-23
2351,292,93,4,2025-05-12
2352,826,72,2,2025-03-06
2353,845,42,9,2025-03-09
2354,383,76,2,2025-01-07
2355,591,19,7,2025-04-26
2356,858,54,8,2025-06-29
2357,297,99,6,2025-01-22
2358,916,30,10,2025-02-03
2359,386,64,7,2025-07-24
2360,281,6,1,2025-03-09
2361,125,96,4,2025-06-28
2362,184,54,4,2025-01-03
2363,128,9,5,2025-05-06
2364,967,52,5,2025-09-14
2365,765,69,3,2025-08-21
2366,670,27,5,2025-03-17
2367,846,42,8,2025-05-06
2368,163,83,7,2025-06-16
2369,628,43,6,2025-06-16
2370,22,98,10,2025-04-25
2371,701,40,9,2025-02-09
2372,458,13,1,2025-04-24
2373,536,3,9,2025-07-27
2374,297,85,3,2025-08-25
2375,48,57,4,2025-06-07
2376,968,53,4,2025-07-11
2377,476,16,6,2025-07-13
2378,672,80,8,2025-04-06
2379,420,76,9,2025-02-28
2380,307,68,10,2025-01-05
2381,51,25,1,2025-08-30
2382,647,22,1,2025-04-04
2383,809,44,6,2025-03-26
2384,942,87,6,2025-07-18
2385,773,80,8,2025-03-30
2386,702,25,8,2025-06-08
2387,318,91,9,2025-02-26
2388,971,42,8,2025-01-06
2389,688,83,4,2025-01-31
2390,992,8,7,2025-03-16
2391,342,43,9,2025-02-21
2392,516,62,9,2025-09-09
2393,448,2,7,2025-03-29
2394,279,34,1,2025-05-16
2395,574,6,9,2025-02-24
2396,799,43,8,2025-04-13
2397,546,83,8,2025-09-15
2398,747,27,9,2025-08-09
2399,889,84,10,2025-09-05
2400,132,81,8,2025-04-29
2401,387,21,9,2025-03-08
2402,711,60,7,2025-02-28
2403,135,34,5,2025-01-13
2404,530,73,1,2025-01-17
2405,556,97,6,2025-08-10
2406,937,40,4,2025-01-17
2407,92,27,1,2025-03-31
2408,538,85,4,2025-01-24
2409,513,18,2,2025-09-07
2410,616,10,5,2025-04-06
2411,464,86,5,2025-08-19
2412,897,4,9,2025-06-22
2413,41,61,8,2025-02-10
2414,256,18,10,2025-09-01
2415,268,90,3,2025-04-07
2416,702,77,4,2025-03-21
2417,350,35,5,2025-08-09
2418,108,40,4,2025-09-05
2419,302,94,5,2025-07-31
2420,252,52,1,2025-04-06
2421,631,91,3,2025-02-03
2422,243,62,2,2025-03-15
2423,600,76,10,2025-09-11
2424,823,47,7,2025-05-07
2425,411,93,2,2025-01-20
2426,643,20,1,2025-04-23
2427,463,87,10,2025-09-06
2428,1000,83,1,2025-09-06
2429,838,97,5,2025-05-09
2430,892,19,8,2025-06-24
2431,16,69,8,2025-07-08
2432,715,82,1,2025-04-20
2433,971,34,6,2025-06-02
2434,353,86,7,2025-09-04
2435,63,29,1,2025-07-08
2436,850,34,10,2025-02-28
2437,374,78,8,2025-07-14
2438,676,18,4,2025-01-12
2439,133,38,2,2025-08-08
2440,663,29,3,2025-07-12
2441,794,73,4,2025-06-13
2442,812,48,6,2025-04-03
2443,556,58,5,2025-09-09
2444,945,93,3,2025-02-18
2445,219,68,4,2025-03-05
2446,74,11,3,2025-05-20
2447,694,1,1,2025-08-15
2448,685,74,9,2025-03-28
2449,734,55,1,2025-06-16
2450,976,10,2,2025-08-23
2451,390,86,9,2025-01-17
2452,279,48,4,2025-07-28
2453,437,24,9,2025-06-04
2454,361,1,2,2025-05-03
2455,868,85,7,2025-05-26
2456,777,71,4,2025-03-27
2457,638,64,7,2025-05-09
2458,659,65,6,2025-03-20
2459,304,57,6,2025-08-24
2460,500,91,4,2025-08-04
2461,451,59,9,2025-06-17
2462,529,48,6,2025-04-21
2463,7,68,5,2025-02-06
2464,967,8,9,2025-05-25
2465,566,6,1,2025-03-27
2466,107,8,9,2025-08-26
2467,431,19,3,2025-09-11
2468,174,79,1,2025-09-16
2469,1,89,9,2025-03-26
2470,515,26,10,2025-07-31
2471,654,55,3,2025-01-22
2472,744,66,6,2025-07-22
2473,916,37,4,2025-09-05
2474,950,49,2,2025-09-17
2475,363,85,9,2025-08-03
2476,948,57,1,2025-05-12
2477,661,42,8,2025-01-16
2478,608,54,3,2025-06-03
2479,252,88,3,2025-04-23
2480,842,95,6,2025-02-16
2481,582,32,5,2025-03-02
2482,349,46,8,2025-03-10
2483,833,55,1,2025-03-11
2484,623,54,4,2025-01-04
2485,125,46,1,2025-01-09
2486,514,82,6,2025-07-17
2487,615,37,9,2025-06-14
2488,430,44,10,2025-01-04
2489,755,19,8,2025-01-16
2490,979,61,10,2025-05-16
2491,434,20,4,2025-07-17
2492,924,61,8,2025-07-25
2493,875,20,6,2025-07-06
2494,152,18,5,2025-04-24
2495,601,95,8,2025-01-20
2496,162,10,5,2025-06-05
2497,453,64,6,2025-06-09
2498,145,29,9,2025-05-10
2499,163,25,3,2025-07-28
2500,752,38,6,2025-07-10
2501,309,3,3,2025-02-12
2502,785,23,10,2025-05-26
2503,177,40,10,2025-06-11
2504,293,28,10,2025-06-05
2505,88,24,8,2025-01-14
2506,310,37,9,2025-03-07
2507,343,93,10,2025-07-06
2508,77,43,5,2025-01-27
2509,797,51,4,2025-01-27
2510,205,55,6,2025-03-18
2511,274,8,7,2025-07-24
2512,508,96,7,2025-04-01
2513,894,62,8,2025-01-13
2514,717,62,10,2025-09-14
2515,829,88,7,2025-03-16
2516,1000,33,9,2025-02-24
2517,170,72,1,2025-09-11
2518,193,49,4,2025-07-08
2519,442,62,3,2025-01-23
2520,364,94,1,2025-05-04
2521,468,2,6,2025-04-12
2522,185,28,9,2025-04-02
2523,54,96,10,2025-04-25
2524,313,97,3,2025-06-06
2525,526,46,8,2025-08-15
2526,92,2,6,2025-08-22
2527,995,67,4,2025-06-19
2528,879,21,7,2025-03-07
2529,573,24,10,2025-06-18
2530,935,21,4,2025-05-26
2531,266,47,10,2025-01-02
2532,378,61,5,2025-04-17
2533,920,22,3,2025-03-02
2534,317,2,5,2025-07-19
2535,714,2,3,2025-08-17
2536,911,19,8,2025-04-09
2537,736,17,9,2025-08-23
2538,370,5,10,2025-02-01
2539,111,94,3,2025-05-01
2540,323,86,1,2025-03-13
2541,149,8,7,2025-05-11
2542,289,10,9,2025-03-08
2543,302,68,1,2025-01-17
2544,742,9,2,2025-03-18
2545,304,46,3,2025-03-13
2546,882,39,7,2025-04-20
2547,998,12,7,2025-04-17
2548,160,46,5,2025-06-18
2549,204,4,10,2025-04-18
2550,68,58,8,2025-03-20
2551,160,71,7,2025-02-02
2552,390,17,3,2025-01-05
2553,988,89,4,2025-08-16
2554,796,53,10,2025-09-14
2555,56,55,10,2025-08-22
2556,330,86,5,2025-03-02
2557,486,53,10,2025-02-28
2558,45,36,2,2025-08-13
2559,141,51,5,2025-09-14
2560,918,95,2,2025-09-01
2561,552,62,7,2025-09-07
2562,935,73,6,2025-01-11
2563,840,99,10,2025-07-07
2564,893,73,1,2025-09-13
2565,149,59,4,2025-08-18
2566,178,86,8,2025-03-10
2567,85,16,1,2025-02-14
2568,584,74,1,2025-08-30
2569,12,93,7,2025-09-02
2570,551,39,7,2025-09-05
2571,452,8,10,2025-03-10
2572,687,75,8,2025-08-15
2573,255,70,6,2025-02-16
2574,478,30,5,2025-07-12
2575,171,74,3,2025-04-14
2576,356,73,5,2025-01-10
2577,908,72,6,2025-09-09
2578,171,33,4,2025-04-08
2579,732,5,2,2025-06-21
2580,898,62,2,2025-07-02
2581,86,3,1,2025-05-12
2582,323,44,10,2025-04-23
2583,240,15,4,2025-05-11
2584,613,19,10,2025-07-27
2585,140,35,9,2025-05-30
2586,846,1,10,2025-05-29
2587,37,28,8,2025-04-09
2588,564,45,5,2025-03-02
2589,274,52,10,2025-05-09
2590,396,24,7,2025-01-11
2591,3,16,6,2025-02-10
2592,23,98,3,2025-06-03
2593,260,16,9,2025-01-09
2594,118,8,8,2025-07-05
2595,789,64,6,2025-08-08
2596,458,12,9,2025-08-11
2597,94,100,10,2025-02-07
2598,608,15,1,2025-07-07
2599,395,64,9,2025-02-15
2600,869,43,10,2025-06-07
2601,774,25,1,2025-05-29
2602,418,18,5,2025-02-12
2603,506,93,10,2025-01-04
2604,495,15,2,2025-03-20
2605,466,83,10,2025-06-25
2606,261,31,9,2025-04-24
2607,380,94,7,2025-09-07
2608,360,53,4,2025-06-04
2609,205,43,1,2025-06-25
2610,24,61,5,2025-01-08
2611,954,31,4,2025-05-02
2612,969,59,7,2025-08-26
2613,115,49,6,2025-07-06
2614,954,6,9,2025-05-17
2615,279,11,10,2025-09-01
2616,679,50,3,2025-01-26
2617,731,21,10,2025-05-20
2618,174,26,10,2025-06-22
2619,475,69,2,2025-04-13
2620,423,47,10,2025-02-21
2621,424,39,8,2025-01-27
2622,947,81,1,2025-08-08
2623,964,98,8,2025-09-16
2624,236,46,4,2025-08-02
2625,168,55,10,2025-06-06
2626,955,67,7,2025-05-25
2627,353,73,8,2025-03-04
2628,744,65,1,2025-05-06
2629,874,99,8,2025-03-17
2630,584,11,8,2025-05-20
2631,431,53,4,2025-05-29
2632,599,65,5,2025-07-02
2633,252,54,6,2025-05-28
2634,883,87,5,2025-08-21
2635,360,46,5,2025-05-22
2636,845,73,4,2025-01-08
2637,200,8,10,2025-07-30
2638,764,98,10,2025-01-01
2639,126,27,4,2025-06-21
2640,730,83,1,2025-01-23
2641,897,4,7,2025-01-24
2642,787,14,4,2025-05-29
2643,104,98,6,2025-04-29
2644,371,7,4,2025-04-09
2645,991,55,5,2025-09-10
2646,272,13,5,2025-06-14
2647,576,80,2,2025-03-20
2648,205,36,4,2025-07-18
2649,720,38,8,2025-04-25
2650,293,80,6,2025-04-19
2651,367,57,2,2025-03-17
2652,619,29,6,2025-07-15
2653,240,24,10,2025-06-06
2654,711,94,6,2025-01-19
2655,42,52,10,2025-03-15
2656,286,93,9,2025-04-18
2657,834,92,8,2025-03-28
2658,740,63,2,2025-01-24
2659,443,21,5,2025-08-23
2660,559,33,1,2025-05-24
2661,890,34,6,2025-09-15
2662,391,45,3,2025-02-11
2663,219,37,3,2025-03-01
2664,177,90,6,2025-01-08
2665,807,97,7,2025-07-26
2666,125,60,1,2025-02-27
2667,969,23,3,2025-02-21
2668,78,91,3,2025-01-28
2669,459,79,4,2025-05-17
2670,268,16,3,2025-03-08
2671,627,96,9,2025-08-23
2672,570,80,6,2025-02-05
2673,289,13,8,2025-09-02
2674,99,98,4,2025-02-08
2675,896,9,3,2025-06-14
2676,920,55,9,2025-05-16
2677,425,65,9,2025-08-10
2678,660,1,4,2025-01-05
2679,824,53,9,2025-05-10
2680,967,48,8,2025-08-02
